EmployeeID,Age,Attrition,BusinessTravel,Department,EducationField,Gender,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,OverTime,TotalWorkingYears,WorkLifeBalance,YearsAtCompany,YearsSinceLastPromotion
1994,52,No,Non-Travel,Research & Development,Other,Male,Research Director,2,Married,21663,No,16,1,11,7
1995,47,Yes,Travel_Rarely,Sales,Life Sciences,Male,Sales Representative,2,Divorced,3002,Yes,1,1,0,0
1996,30,No,Travel_Frequently,Research & Development,Marketing,Male,Manager,1,Divorced,17272,Yes,3,1,3,1
1997,54,No,Non-Travel,Sales,Life Sciences,Male,Sales Representative,2,Married,3807,Yes,14,3,7,0
1998,49,Yes,Travel_Rarely,Sales,Life Sciences,Male,Sales Executive,2,Single,7422,No,1,4,0,0
1999,23,No,Travel_Rarely,Research & Development,Other,Female,Research Scientist,4,Divorced,5072,No,4,4,0,0
2000,44,No,Travel_Rarely,Research & Development,Marketing,Female,Manager,2,Single,20119,No,13,1,4,1
2001,43,No,Travel_Rarely,Research & Development,Human Resources,Male,Healthcare Representative,2,Divorced,7280,Yes,4,4,2,0
2002,34,No,Travel_Rarely,Research & Development,Technical Degree,Male,Healthcare Representative,3,Single,7188,No,1,2,1,1
2003,37,No,Non-Travel,Human Resources,Other,Female,Human Resources,3,Single,5215,No,4,3,2,2
2004,23,Yes,Travel_Rarely,Research & Development,Medical,Female,Healthcare Representative,3,Single,6954,No,4,1,1,1
2005,58,No,Travel_Rarely,Research & Development,Other,Male,Manufacturing Director,4,Divorced,7443,No,6,4,5,0
2006,55,No,Travel_Rarely,Research & Development,Medical,Male,Manager,3,Divorced,24383,No,7,2,7,0
2007,33,No,Travel_Rarely,Research & Development,Marketing,Male,Healthcare Representative,2,Single,6793,No,0,4,0,0
2008,21,Yes,Travel_Frequently,Human Resources,Technical Degree,Female,Human Resources,4,Divorced,4556,No,2,1,2,0
2009,49,No,Travel_Rarely,Research & Development,Human Resources,Female,Manufacturing Director,3,Divorced,8773,No,30,2,1,1
2010,33,No,Travel_Frequently,Research & Development,Marketing,Female,Laboratory Technician,4,Single,4168,No,14,1,3,0
2011,33,No,Non-Travel,Research & Development,Technical Degree,Female,Research Director,3,Married,16767,Yes,14,4,1,1
2012,58,No,Travel_Rarely,Sales,Life Sciences,Female,Sales Executive,4,Married,7549,No,6,2,6,0
2013,50,No,Travel_Frequently,Sales,Medical,Female,Sales Executive,3,Single,7824,No,21,2,4,4
2014,43,No,Travel_Rarely,Research & Development,Life Sciences,Female,Research Director,1,Single,17729,Yes,19,2,0,0
2015,42,Yes,Travel_Rarely,Sales,Other,Male,Sales Representative,3,Single,3900,Yes,11,3,11,2
2016,29,No,Travel_Frequently,Research & Development,Technical Degree,Female,Laboratory Technician,1,Single,4076,No,10,3,10,1
2017,51,No,Travel_Rarely,Research & Development,Other,Female,Manager,4,Married,15331,No,1,4,1,1
2018,45,Yes,Travel_Rarely,Research & Development,Life Sciences,Male,Healthcare Representative,2,Single,7339,No,16,2,1,1
2019,27,Yes,Travel_Rarely,Sales,Human Resources,Female,Sales Representative,4,Divorced,2835,No,1,4,0,0
2020,60,Yes,Travel_Frequently,Sales,Technical Degree,Female,Sales Representative,3,Divorced,2270,Yes,0,4,0,0
2021,47,No,Travel_Frequently,Human Resources,Medical,Female,Manager,2,Married,17763,No,1,1,1,1
2022,28,Yes,Travel_Rarely,Sales,Life Sciences,Female,Sales Representative,2,Divorced,2660,Yes,0,4,0,0
2023,42,No,Travel_Rarely,Research & Development,Other,Male,Research Director,3,Married,19027,Yes,4,4,0,0
2024,21,No,Non-Travel,Research & Development,Human Resources,Male,Manager,3,Married,19113,No,2,1,2,1
2025,48,No,Travel_Rarely,Research & Development,Human Resources,Female,Healthcare Representative,3,Married,8349,No,24,1,5,0
2026,33,Yes,Travel_Frequently,Sales,Human Resources,Female,Manager,3,Divorced,17009,No,0,4,0,0
2027,56,No,Travel_Frequently,Research & Development,Medical,Male,Healthcare Representative,3,Divorced,7051,Yes,2,2,2,0
2028,60,No,Travel_Rarely,Research & Development,Technical Degree,Male,Manufacturing Director,3,Divorced,9184,No,2,3,2,0
2029,37,Yes,Travel_Frequently,Sales,Marketing,Male,Sales Executive,1,Single,6277,No,3,2,3,1
2030,26,No,Travel_Rarely,Research & Development,Marketing,Male,Manufacturing Director,1,Married,9087,No,6,3,6,1
2031,35,No,Travel_Frequently,Research & Development,Other,Male,Research Director,2,Married,27020,No,12,2,12,1
2032,20,Yes,Travel_Frequently,Human Resources,Human Resources,Female,Manager,2,Divorced,15777,No,1,2,1,1
2033,33,No,Travel_Rarely,Research & Development,Life Sciences,Female,Research Scientist,3,Single,7630,No,14,2,14,3
2034,20,Yes,Travel_Frequently,Sales,Life Sciences,Male,Sales Representative,4,Divorced,2678,No,1,1,1,1
2035,54,No,Travel_Frequently,Sales,Technical Degree,Female,Sales Representative,3,Single,3459,Yes,35,2,7,0
2036,38,No,Travel_Rarely,Research & Development,Marketing,Male,Research Scientist,4,Married,7511,No,10,1,10,2
2037,45,Yes,Travel_Frequently,Sales,Marketing,Female,Sales Representative,1,Married,2857,No,0,3,0,0
2038,55,No,Travel_Rarely,Research & Development,Human Resources,Female,Laboratory Technician,1,Single,3241,No,2,3,2,0
2039,38,No,Non-Travel,Research & Development,Life Sciences,Female,Research Scientist,1,Married,5112,Yes,19,1,3,2
2040,35,No,Travel_Rarely,Research & Development,Human Resources,Male,Research Scientist,1,Single,4750,No,1,1,1,1
2041,51,No,Travel_Rarely,Research & Development,Life Sciences,Female,Manager,2,Single,21280,No,2,4,2,2
2042,31,No,Travel_Rarely,Research & Development,Life Sciences,Female,Healthcare Representative,3,Married,9428,No,12,2,2,0
2043,19,Yes,Travel_Rarely,Research & Development,Life Sciences,Male,Healthcare Representative,1,Single,6945,Yes,0,2,0,0
2044,23,No,Travel_Rarely,Research & Development,Marketing,Male,Manager,1,Married,20395,No,4,1,0,0
2045,60,No,Travel_Rarely,Sales,Medical,Male,Manager,4,Married,24274,No,15,2,12,0
2046,34,No,Travel_Rarely,Research & Development,Medical,Female,Manager,1,Single,19526,No,6,4,6,1
2047,37,No,Travel_Rarely,Research & Development,Technical Degree,Male,Laboratory Technician,3,Divorced,3977,No,3,3,3,0
2048,43,No,Travel_Rarely,Research & Development,Other,Male,Healthcare Representative,4,Single,7332,No,3,2,3,1
2049,52,Yes,Travel_Rarely,Sales,Marketing,Female,Sales Representative,1,Single,2679,No,2,1,0,0
2050,54,No,Travel_Frequently,Research & Development,Marketing,Female,Manager,1,Divorced,23699,No,19,2,5,5
2051,31,No,Travel_Rarely,Research & Development,Other,Female,Healthcare Representative,2,Single,7907,No,2,4,2,2
2052,31,No,Travel_Rarely,Research & Development,Other,Male,Research Director,4,Divorced,16690,No,12,2,2,2
2053,27,No,Non-Travel,Sales,Medical,Male,Manager,4,Married,18299,No,2,2,2,0
2054,19,No,Travel_Frequently,Sales,Other,Male,Sales Representative,1,Single,2795,No,0,3,0,0
2055,53,No,Travel_Rarely,Research & Development,Medical,Female,Research Director,1,Married,23666,Yes,13,4,13,0
2056,56,No,Travel_Rarely,Sales,Human Resources,Male,Manager,2,Divorced,20129,No,2,1,2,0
2057,29,Yes,Travel_Rarely,Sales,Medical,Male,Sales Executive,1,Single,7407,Yes,2,4,0,0
2058,32,No,Travel_Rarely,Research & Development,Medical,Female,Manager,2,Single,22395,No,4,4,4,2
2059,45,No,Travel_Rarely,Research & Development,Human Resources,Female,Manager,2,Married,16089,Yes,1,3,1,0
2060,53,No,Travel_Rarely,Sales,Human Resources,Male,Manager,3,Single,16204,No,10,3,1,1
2061,53,No,Non-Travel,Research & Development,Human Resources,Male,Healthcare Representative,1,Single,8353,Yes,6,4,0,0
2062,33,No,Non-Travel,Research & Development,Life Sciences,Female,Research Director,1,Married,19050,No,14,3,1,0
2063,30,No,Travel_Rarely,Research & Development,Life Sciences,Female,Laboratory Technician,1,Divorced,2876,No,0,2,0,0
2064,39,No,Non-Travel,Research & Development,Human Resources,Male,Research Scientist,1,Single,5740,Yes,6,1,6,6
2065,59,No,Travel_Rarely,Research & Development,Human Resources,Male,Manager,3,Divorced,20357,Yes,8,1,0,0
2066,39,No,Travel_Rarely,Sales,Other,Female,Sales Representative,1,Married,2797,No,4,2,0,0
2067,28,Yes,Travel_Rarely,Research & Development,Other,Male,Research Scientist,4,Single,5710,No,1,4,1,1
2068,43,No,Travel_Rarely,Research & Development,Marketing,Male,Laboratory Technician,1,Married,3528,No,4,2,2,0
2069,42,No,Non-Travel,Research & Development,Medical,Female,Research Scientist,4,Divorced,5605,No,3,1,1,1
2070,48,Yes,Travel_Frequently,Research & Development,Marketing,Male,Research Director,2,Single,22482,No,9,2,9,0
2071,52,No,Travel_Rarely,Research & Development,Medical,Male,Manufacturing Director,2,Married,6435,No,1,4,1,1
2072,52,No,Travel_Rarely,Research & Development,Human Resources,Female,Laboratory Technician,3,Married,3838,Yes,10,2,3,0
2073,34,No,Travel_Rarely,Sales,Marketing,Male,Sales Executive,1,Married,9175,No,15,3,8,0
2074,37,No,Travel_Rarely,Research & Development,Medical,Female,Healthcare Representative,1,Married,10270,No,18,2,5,0
2075,37,No,Travel_Rarely,Research & Development,Other,Male,Laboratory Technician,3,Single,3711,No,2,3,2,2
2076,34,No,Travel_Frequently,Research & Development,Marketing,Male,Manufacturing Director,4,Married,9934,No,8,1,4,0
2077,37,No,Travel_Frequently,Research & Development,Life Sciences,Female,Research Scientist,3,Divorced,5860,No,2,3,2,0
2078,25,No,Travel_Rarely,Sales,Life Sciences,Male,Sales Executive,1,Married,6586,No,0,2,0,0
2079,60,No,Travel_Frequently,Sales,Life Sciences,Female,Sales Representative,4,Divorced,3092,No,3,3,1,1
2080,52,No,Non-Travel,Research & Development,Life Sciences,Male,Research Director,1,Divorced,18193,No,22,3,0,0
2081,34,No,Travel_Frequently,Research & Development,Other,Male,Research Scientist,1,Married,5369,No,11,4,2,2
2082,27,No,Travel_Rarely,Research & Development,Medical,Male,Manufacturing Director,3,Married,8270,No,8,1,0,0
2083,20,Yes,Travel_Frequently,Research & Development,Marketing,Female,Manufacturing Director,2,Married,6873,No,1,1,1,1
2084,35,No,Travel_Rarely,Research & Development,Marketing,Male,Research Scientist,1,Married,5813,No,16,3,7,3
2085,46,No,Travel_Rarely,Research & Development,Life Sciences,Male,Healthcare Representative,1,Married,8369,No,27,1,8,1
2086,24,No,Travel_Frequently,Research & Development,Medical,Female,Research Director,2,Married,20486,Yes,5,1,5,0
2087,51,No,Travel_Rarely,Research & Development,Marketing,Female,Healthcare Representative,2,Divorced,8743,No,7,2,3,0
2088,34,No,Travel_Rarely,Human Resources,Other,Male,Human Resources,2,Married,5545,No,3,4,3,3
2089,60,No,Travel_Rarely,Sales,Other,Male,Sales Executive,1,Married,8028,No,4,3,4,0
2090,20,No,Travel_Rarely,Sales,Human Resources,Female,Sales Executive,4,Divorced,7619,No,1,4,1,0
2091,48,No,Travel_Rarely,Research & Development,Life Sciences,Female,Research Director,2,Single,17987,No,0,2,0,0
2092,55,No,Travel_Rarely,Research & Development,Technical Degree,Female,Manufacturing Director,2,Divorced,8747,Yes,9,3,9,0
2093,45,No,Travel_Rarely,Research & Development,Medical,Male,Research Scientist,4,Married,4430,No,9,1,0,0
2094,33,No,Travel_Rarely,Research & Development,Marketing,Male,Manager,2,Married,18885,No,7,1,1,1
2095,28,No,Travel_Rarely,Human Resources,Medical,Female,Human Resources,4,Divorced,4246,No,9,3,5,1
2096,43,No,Travel_Rarely,Sales,Human Resources,Male,Manager,4,Single,21591,Yes,8,1,2,1
2097,55,No,Travel_Rarely,Research & Development,Marketing,Female,Manufacturing Director,2,Divorced,9530,No,4,2,4,0
2098,29,No,Travel_Rarely,Research & Development,Life Sciences,Female,Research Scientist,4,Divorced,5823,No,6,1,1,0
2099,31,Yes,Non-Travel,Sales,Human Resources,Male,Sales Executive,1,Divorced,7991,Yes,12,3,2,2
2100,45,No,Travel_Rarely,Research & Development,Medical,Female,Healthcare Representative,2,Married,11839,No,14,1,11,1
2101,47,No,Travel_Rarely,Sales,Other,Male,Sales Representative,4,Married,2960,No,5,4,1,0
2102,50,Yes,Travel_Rarely,Sales,Other,Female,Sales Executive,1,Single,10293,No,12,3,10,5
2103,31,No,Travel_Frequently,Human Resources,Technical Degree,Male,Human Resources,2,Married,4939,No,6,3,0,0
2104,48,Yes,Travel_Rarely,Research & Development,Technical Degree,Male,Research Scientist,1,Divorced,4446,Yes,0,4,0,0
2105,27,No,Travel_Rarely,Human Resources,Life Sciences,Male,Manager,3,Divorced,19247,Yes,6,3,4,4
2106,44,No,Non-Travel,Research & Development,Life Sciences,Female,Laboratory Technician,4,Married,3202,No,3,2,0,0
2107,48,No,Travel_Frequently,Research & Development,Other,Male,Laboratory Technician,1,Single,4269,Yes,13,4,4,1
2108,52,No,Travel_Rarely,Research & Development,Medical,Male,Manufacturing Director,4,Single,7816,No,26,2,3,1
2109,53,No,Travel_Frequently,Research & Development,Other,Female,Laboratory Technician,1,Married,3184,No,11,4,2,0
2110,48,No,Travel_Rarely,Research & Development,Life Sciences,Female,Research Scientist,2,Divorced,5016,No,6,1,0,0
2111,29,No,Travel_Rarely,Sales,Other,Female,Manager,3,Single,16123,No,1,1,1,0
2112,55,No,Travel_Rarely,Research & Development,Other,Male,Healthcare Representative,3,Divorced,8717,Yes,1,4,0,0
2113,36,No,Travel_Frequently,Research & Development,Life Sciences,Male,Manager,2,Divorced,20689,No,2,1,2,1
2114,57,No,Travel_Rarely,Research & Development,Technical Degree,Female,Healthcare Representative,1,Single,8248,No,12,1,1,1
2115,24,No,Travel_Rarely,Research & Development,Technical Degree,Female,Healthcare Representative,2,Married,7586,No,4,1,1,1
2116,23,No,Travel_Rarely,Research & Development,Medical,Male,Research Director,4,Married,19400,No,4,4,4,1
2117,50,No,Travel_Rarely,Research & Development,Human Resources,Female,Laboratory Technician,2,Single,3076,No,31,2,0,0
2118,43,No,Travel_Rarely,Research & Development,Marketing,Female,Manufacturing Director,3,Married,8731,Yes,4,2,4,2
2119,44,No,Travel_Rarely,Sales,Human Resources,Female,Manager,2,Married,21652,No,6,2,3,0
2120,31,No,Travel_Rarely,Research & Development,Marketing,Female,Laboratory Technician,3,Single,3530,No,7,2,7,1
2121,43,No,Travel_Rarely,Research & Development,Other,Male,Manufacturing Director,3,Divorced,7980,No,1,1,1,1
2122,42,No,Travel_Rarely,Research & Development,Human Resources,Female,Manufacturing Director,1,Married,8648,No,0,3,0,0
2123,38,No,Travel_Frequently,Sales,Medical,Male,Sales Executive,1,Single,6690,No,9,4,0,0
2124,40,No,Travel_Rarely,Research & Development,Marketing,Female,Manager,3,Single,20356,Yes,8,3,1,0
2125,30,No,Travel_Rarely,Sales,Marketing,Male,Manager,2,Single,19932,No,4,4,4,3
2126,28,No,Non-Travel,Human Resources,Other,Male,Manager,3,Divorced,24613,No,9,2,6,0
2127,54,Yes,Travel_Rarely,Research & Development,Medical,Female,Healthcare Representative,3,Divorced,7528,Yes,0,4,0,0
2128,45,No,Travel_Rarely,Research & Development,Medical,Male,Healthcare Representative,4,Married,7601,No,0,3,0,0
2129,40,No,Travel_Rarely,Research & Development,Other,Female,Research Director,3,Single,24938,No,21,3,13,0
2130,58,No,Travel_Rarely,Research & Development,Marketing,Female,Manufacturing Director,1,Divorced,12407,No,24,1,20,3
2131,33,Yes,Travel_Rarely,Sales,Life Sciences,Female,Manager,3,Married,19591,No,0,3,0,0
2132,32,No,Travel_Rarely,Research & Development,Human Resources,Female,Research Director,4,Single,19248,No,10,4,3,2
2133,33,No,Travel_Rarely,Research & Development,Other,Male,Manager,1,Married,22266,No,5,2,5,3
2134,52,No,Travel_Rarely,Sales,Medical,Male,Sales Executive,1,Divorced,7877,Yes,2,2,2,2
2135,22,Yes,Travel_Rarely,Sales,Medical,Female,Sales Executive,4,Married,6081,Yes,3,3,0,0
2136,48,Yes,Travel_Frequently,Research & Development,Medical,Male,Research Scientist,3,Married,5134,Yes,1,4,1,0
2137,51,Yes,Travel_Rarely,Sales,Medical,Female,Sales Executive,1,Single,8857,No,16,4,11,2
2138,23,Yes,Travel_Rarely,Research & Development,Medical,Male,Laboratory Technician,2,Divorced,3646,Yes,4,1,1,1
2139,45,No,Travel_Rarely,Human Resources,Medical,Male,Human Resources,3,Single,7734,No,21,2,18,2
2140,34,No,Travel_Rarely,Research & Development,Technical Degree,Female,Manufacturing Director,1,Single,9727,No,15,4,11,1
2141,37,Yes,Travel_Frequently,Sales,Technical Degree,Female,Sales Representative,4,Single,2997,No,2,1,0,0
2142,47,No,Travel_Rarely,Sales,Human Resources,Female,Sales Executive,4,Single,7574,No,0,1,0,0
2143,52,No,Travel_Rarely,Research & Development,Medical,Male,Research Director,4,Single,17815,Yes,2,1,0,0
2144,50,No,Travel_Rarely,Sales,Human Resources,Female,Manager,3,Divorced,23330,No,9,2,9,4
2145,34,Yes,Travel_Frequently,Research & Development,Marketing,Male,Laboratory Technician,1,Married,4042,No,10,2,3,0
2146,55,No,Travel_Frequently,Research & Development,Human Resources,Male,Research Director,1,Divorced,20422,No,3,1,3,0
2147,20,No,Non-Travel,Human Resources,Technical Degree,Male,Manager,2,Single,19844,No,0,1,0,0
2148,24,No,Travel_Rarely,Research & Development,Human Resources,Female,Healthcare Representative,2,Married,7930,No,5,1,0,0
2149,27,Yes,Travel_Rarely,Research & Development,Other,Male,Manager,2,Married,15157,Yes,0,2,0,0
2150,52,No,Non-Travel,Sales,Medical,Male,Sales Representative,2,Divorced,4137,No,14,4,14,0
2151,38,No,Travel_Rarely,Sales,Life Sciences,Female,Manager,4,Single,16317,Yes,14,2,0,0
2152,43,No,Travel_Frequently,Sales,Human Resources,Male,Sales Representative,4,Single,2947,No,1,1,1,1
2153,57,No,Travel_Rarely,Research & Development,Medical,Female,Research Director,4,Married,20761,No,4,1,4,1
2154,42,No,Non-Travel,Research & Development,Technical Degree,Male,Research Director,2,Married,20907,Yes,4,1,4,0
2155,29,No,Travel_Rarely,Sales,Other,Male,Manager,1,Married,17808,No,6,4,4,0
2156,37,No,Travel_Rarely,Sales,Marketing,Male,Sales Executive,1,Single,7783,No,7,2,7,0
2157,58,No,Travel_Rarely,Sales,Marketing,Female,Sales Executive,4,Divorced,7762,No,4,3,4,4
2158,42,No,Travel_Rarely,Research & Development,Life Sciences,Male,Manufacturing Director,3,Divorced,7565,No,3,4,3,3
2159,51,No,Travel_Rarely,Sales,Life Sciences,Female,Sales Executive,4,Single,7452,No,1,4,1,1
2160,53,No,Travel_Rarely,Research & Development,Technical Degree,Male,Research Scientist,1,Single,4793,Yes,0,3,0,0
2161,47,No,Travel_Frequently,Research & Development,Marketing,Female,Healthcare Representative,3,Married,7150,No,1,3,0,0
2162,30,No,Travel_Frequently,Sales,Technical Degree,Female,Sales Representative,3,Married,2697,No,1,4,1,0
2163,54,No,Travel_Rarely,Sales,Technical Degree,Female,Sales Executive,4,Single,7509,Yes,0,3,0,0
2164,23,No,Travel_Frequently,Sales,Marketing,Female,Manager,4,Divorced,19926,Yes,4,4,4,2
2165,26,No,Non-Travel,Research & Development,Other,Male,Research Scientist,3,Divorced,4378,Yes,0,2,0,0
2166,59,No,Travel_Rarely,Research & Development,Other,Male,Manager,2,Divorced,21901,No,11,1,5,0
2167,50,No,Travel_Rarely,Sales,Human Resources,Male,Manager,2,Married,22738,No,26,4,3,1
2168,37,No,Travel_Frequently,Research & Development,Medical,Male,Research Director,4,Single,14936,No,1,4,1,1
2169,30,No,Travel_Rarely,Research & Development,Life Sciences,Female,Healthcare Representative,1,Single,8368,No,2,4,2,1
2170,27,Yes,Travel_Rarely,Research & Development,Medical,Male,Manager,1,Divorced,19555,No,0,4,0,0
2171,35,No,Travel_Rarely,Research & Development,Life Sciences,Female,Manager,4,Single,20301,No,0,2,0,0
2172,51,No,Travel_Frequently,Research & Development,Medical,Male,Research Director,4,Single,21626,No,9,3,9,5
2173,52,Yes,Travel_Rarely,Research & Development,Life Sciences,Female,Manufacturing Director,1,Divorced,9125,No,7,2,7,1
2174,39,No,Non-Travel,Sales,Human Resources,Male,Sales Representative,4,Single,2976,No,6,1,0,0
2175,56,No,Travel_Rarely,Research & Development,Life Sciences,Female,Healthcare Representative,4,Single,8010,No,3,4,1,1
2176,26,No,Non-Travel,Research & Development,Human Resources,Male,Laboratory Technician,2,Married,3417,No,2,2,2,2
2177,25,No,Travel_Rarely,Research & Development,Technical Degree,Female,Manufacturing Director,3,Divorced,9128,No,6,1,3,3
2178,34,No,Travel_Rarely,Research & Development,Marketing,Male,Research Director,4,Married,21424,No,12,1,12,1
2179,56,No,Travel_Rarely,Sales,Other,Male,Sales Representative,2,Divorced,3650,Yes,14,3,10,1
2180,27,Yes,Travel_Rarely,Sales,Life Sciences,Male,Sales Representative,1,Married,3435,No,8,4,3,0
2181,56,No,Travel_Rarely,Sales,Life Sciences,Male,Sales Executive,2,Single,12441,No,22,2,22,0
2182,19,No,Non-Travel,Research & Development,Marketing,Female,Healthcare Representative,3,Married,6949,No,0,1,0,0
2183,26,No,Travel_Rarely,Research & Development,Technical Degree,Female,Manufacturing Director,4,Divorced,9321,No,7,4,3,2
2184,27,No,Travel_Rarely,Sales,Other,Male,Manager,1,Single,21045,Yes,8,4,5,1
2185,36,No,Travel_Rarely,Sales,Other,Female,Sales Representative,4,Divorced,2838,No,5,4,5,0
2186,34,No,Travel_Rarely,Research & Development,Other,Female,Research Director,3,Married,19596,No,12,1,5,2
2187,26,No,Travel_Rarely,Research & Development,Technical Degree,Male,Research Scientist,3,Married,4474,No,1,2,0,0
2188,24,No,Travel_Rarely,Sales,Medical,Female,Sales Representative,4,Divorced,3234,No,5,2,5,0
2189,51,No,Non-Travel,Research & Development,Other,Female,Research Scientist,3,Single,5152,Yes,8,2,2,1
2190,43,Yes,Travel_Rarely,Sales,Technical Degree,Female,Sales Representative,4,Single,3098,No,11,1,1,1
2191,39,No,Travel_Rarely,Sales,Medical,Male,Sales Representative,3,Married,2695,No,5,3,2,2
2192,35,Yes,Travel_Rarely,Sales,Human Resources,Female,Sales Representative,3,Divorced,4242,Yes,16,1,12,3
2193,22,No,Travel_Rarely,Research & Development,Technical Degree,Female,Laboratory Technician,2,Married,3678,Yes,0,4,0,0
2194,58,No,Non-Travel,Research & Development,Life Sciences,Male,Manufacturing Director,3,Single,6922,No,0,4,0,0
2195,44,No,Travel_Rarely,Research & Development,Life Sciences,Female,Research Director,3,Married,16754,Yes,6,4,4,1
2196,45,No,Travel_Rarely,Sales,Marketing,Male,Manager,2,Divorced,23792,Yes,15,1,11,2
2197,40,No,Non-Travel,Research & Development,Marketing,Male,Healthcare Representative,3,Married,7799,No,2,2,2,1
2198,54,Yes,Travel_Frequently,Sales,Technical Degree,Female,Manager,3,Married,16709,No,11,1,1,0
2199,60,No,Travel_Rarely,Research & Development,Technical Degree,Female,Manufacturing Director,2,Divorced,10121,Yes,6,2,6,4
2200,50,No,Travel_Rarely,Research & Development,Human Resources,Male,Manager,2,Married,17778,No,11,2,5,3
2201,54,No,Non-Travel,Sales,Technical Degree,Male,Sales Executive,1,Single,9156,No,7,1,6,3
2202,59,No,Travel_Rarely,Sales,Medical,Female,Manager,2,Single,21948,No,2,3,2,2
2203,21,No,Travel_Rarely,Research & Development,Marketing,Male,Research Scientist,4,Married,5815,No,2,4,2,2
2204,36,No,Travel_Frequently,Research & Development,Technical Degree,Male,Laboratory Technician,2,Married,3223,No,2,3,2,2
2205,25,No,Travel_Rarely,Research & Development,Other,Female,Research Director,1,Divorced,18082,No,0,2,0,0
2206,55,No,Travel_Rarely,Research & Development,Marketing,Female,Research Director,1,Divorced,22973,No,8,3,8,1
2207,25,No,Non-Travel,Research & Development,Medical,Male,Healthcare Representative,4,Divorced,8028,Yes,3,3,3,0
2208,47,No,Travel_Frequently,Research & Development,Medical,Male,Research Director,4,Single,14674,No,1,1,1,1
2209,22,No,Travel_Rarely,Research & Development,Life Sciences,Male,Research Director,2,Single,15929,Yes,3,2,3,0
2210,48,Yes,Travel_Rarely,Research & Development,Other,Male,Healthcare Representative,4,Married,7605,No,5,4,0,0
2211,24,No,Travel_Rarely,Sales,Marketing,Female,Sales Representative,1,Divorced,2998,No,3,1,3,0
2212,39,No,Non-Travel,Research & Development,Technical Degree,Male,Laboratory Technician,2,Single,4035,No,3,1,3,1
2213,40,No,Travel_Rarely,Research & Development,Human Resources,Female,Manufacturing Director,4,Married,7514,Yes,21,4,5,1
2214,19,Yes,Travel_Rarely,Sales,Technical Degree,Female,Sales Executive,2,Single,7498,No,0,3,0,0
2215,36,No,Travel_Rarely,Research & Development,Marketing,Male,Research Director,4,Married,15121,No,14,4,3,1
2216,55,No,Travel_Rarely,Research & Development,Human Resources,Female,Research Director,1,Divorced,18625,No,9,4,1,1
2217,42,Yes,Travel_Frequently,Sales,Life Sciences,Male,Sales Executive,1,Married,8226,No,16,2,3,0
2218,48,No,Non-Travel,Research & Development,Other,Female,Manufacturing Director,1,Single,9785,Yes,18,1,5,1
2219,42,No,Travel_Rarely,Human Resources,Other,Male,Manager,2,Single,18610,No,4,4,2,2
2220,60,Yes,Travel_Rarely,Sales,Technical Degree,Female,Manager,2,Divorced,18821,No,8,2,1,1
2221,22,No,Travel_Rarely,Research & Development,Marketing,Female,Healthcare Representative,2,Married,7706,No,3,1,3,3
2222,39,No,Travel_Frequently,Research & Development,Life Sciences,Male,Research Scientist,4,Single,5878,Yes,5,1,4,0
2223,40,No,Travel_Frequently,Research & Development,Other,Female,Laboratory Technician,4,Divorced,3474,Yes,5,2,5,1
2224,19,No,Travel_Rarely,Research & Development,Medical,Female,Manufacturing Director,3,Single,8536,No,0,4,0,0
2225,42,Yes,Travel_Rarely,Research & Development,Marketing,Male,Research Director,1,Divorced,18880,No,0,1,0,0
2226,25,No,Non-Travel,Sales,Technical Degree,Male,Sales Representative,3,Divorced,3144,No,6,2,6,0
2227,21,No,Travel_Rarely,Sales,Marketing,Female,Sales Executive,1,Single,7568,Yes,2,3,2,1
2228,55,No,Travel_Rarely,Research & Development,Life Sciences,Female,Laboratory Technician,3,Divorced,3269,No,7,3,3,1
2229,51,No,Travel_Rarely,Sales,Life Sciences,Male,Manager,1,Married,29189,No,25,1,22,0
2230,58,No,Travel_Frequently,Research & Development,Medical,Female,Manager,3,Single,23490,Yes,5,4,5,0
2231,44,No,Travel_Rarely,Research & Development,Other,Male,Research Scientist,2,Divorced,9063,No,19,3,19,1
2232,39,No,Travel_Rarely,Sales,Life Sciences,Female,Sales Executive,2,Married,8121,No,16,1,2,2
2233,22,No,Travel_Rarely,Research & Development,Other,Female,Manager,2,Married,16687,No,3,1,3,0
2234,59,No,Non-Travel,Sales,Other,Female,Sales Representative,1,Single,3431,No,12,1,7,2
2235,20,No,Travel_Rarely,Research & Development,Technical Degree,Female,Manager,2,Single,17905,No,1,2,1,1
2236,24,Yes,Travel_Frequently,Research & Development,Technical Degree,Male,Manufacturing Director,3,Single,9292,Yes,5,1,5,4
2237,32,No,Travel_Rarely,Research & Development,Other,Female,Manufacturing Director,3,Single,10318,No,13,4,13,4
2238,50,No,Non-Travel,Research & Development,Medical,Male,Research Scientist,3,Single,4539,No,1,3,1,0
2239,37,Yes,Travel_Rarely,Sales,Medical,Male,Sales Representative,1,Single,3423,Yes,18,1,5,5
2240,58,No,Travel_Frequently,Research & Development,Other,Male,Research Director,2,Divorced,21298,No,11,3,8,0
2241,42,No,Travel_Rarely,Research & Development,Technical Degree,Female,Laboratory Technician,4,Divorced,3375,Yes,11,1,2,0
2242,43,No,Travel_Rarely,Sales,Medical,Male,Manager,3,Divorced,20781,Yes,12,2,3,0
